UI_20150317_000001	{@st41b}Выучить атрибуты{nl}у Мастера своего класса.{/}
UI_20150317_000454	{memo X}{@st41b}В зависимости от ур.
UI_20150317_000455	{memo X}{@st41}Поделиться Заданием
UI_20150317_000456	{memo X}{@st41b}Включено
UI_20150317_000457	{memo X}{@st41b}Отключено
UI_20150317_000458	{@st41b}Создать группу
UI_20150317_000459	{@st43}Публичный список групп {/}
UI_20150317_000460	{@st59b} Список групп {nl}{@st59s} - Поиск группы в которую хотите вступить {nl} - Используйте настройки условий для поиска группы в которую хотите вступить {/}
UI_20150317_000461	{@st59}Закрыть список групп{/}
UI_20150317_000462	Поиск
UI_20150317_000463	Задания
UI_20150317_000464	Опыт
UI_20150317_000465	Предметы
UI_20150317_000466	{@st43}Пригласить
UI_20150317_000467	{@st41b}Пригласить {/}
UI_20150317_000468	{memo X}{s18}{ol}{gr gradation1}Logout PC rules{/}
UI_20150317_000469	{ol}Условия применения правил
UI_20150317_000470	{ol}Действие для применения правил
UI_20150317_000471	Введите название для правила
UI_20150317_000472	{Gr gradation1}Регистрация{/}
UI_20150317_000473	Правила регистрации
UI_20150317_000474	{Gr gradation1}Отмена{/}
UI_20150317_000475	Отменить действие
UI_20150317_000476	{@st43}Информация о Компаньоне
UI_20150317_000477	{@st59b} Информация о компаньоне {nl} {@st59s} - Вы можете настроить компаньона для режима отдыха {nl} - Вы можете настроить атрибуты и вещи вашего компаньона {/}
UI_20150317_000478	{@st59}Закрыть Информацию о Компаньоне{/}
UI_20150317_000479	{memo X}{@st41b}Имя: {@sti9}%s{/}
UI_20150317_000480	{memo X}{@sti9}%s{@st41b}Близость : {@sti9}%s {@st41b}Уровень{/}
UI_20150317_000481	{memo X}{@st41b}EXP{/}
UI_20150317_000482	{@st41b}Выносливость{/}
UI_20150317_000483	{memo X}{@st41b}Близость{/}
UI_20150317_000484	{memo X}{@st41b}Атрибуты и Информация
UI_20150317_000485	{@st43}Компаньон/}
UI_20150317_000486	{@st59b}Компаньон {nl} {@st59s} - Нажмите на предмет в списке для просмотра деталей {/}
UI_20150317_000487	{@st59}Закрыть Компаньона{/}
UI_20150317_000488	{@st59}Закрыть Окно Справки{/}
UI_20150317_000489	{@st59}Справка{nl} - Просмотреть детали и советы. {nl} - Посмотреть другие темы справки{/}
UI_20150317_000490	{@st43}Справка{/}
UI_20150317_000491	Разделы Справки
UI_20150317_000492	{ol}{#AAAA00}{s16}Прошло времени : %s
UI_20150317_000493	{@st43}Ядовитый котёл{/}
UI_20150317_000494	{@st59}Закрыть интерфейс Ядовитого котла{/}
UI_20150317_000495	{@st59}Необходимо написать{/}
UI_20150317_000496	{memo X}Колличество яда: %s
UI_20150317_000497	{memo X}Предметы которые могу быть использованы для создания яда
UI_20150317_000498	{memo X}Выбрать всё
UI_20150317_000499	Нажмите еще раз, чтобы отменить все выделения
UI_20150317_000500	{memo X}Создание
UI_20150317_000501	{memo X}мешаем мешаем смешиваем и перемешиваем
UI_20150317_000502	{@st43}Категория{/}
UI_20150317_000503	{@st43}Я{/}
UI_20150317_000504	{@st43Объект{/}
UI_20150317_000505	{@st43}Уровень{/}
UI_20150317_000506	{@st43}Средства{/}
UI_20150317_000507	{@st43}Рейтинг{/}
UI_20150317_000508	{@st43}Рейтинг побед в пвп{/}
UI_20150317_000509	{@st59}Закрыть{/}
UI_20150317_000510	{@sti5}Общая сумма покупки: %s{/}
UI_20150317_000511	{@sti5}Итого : %s{/}
UI_20150317_000512	{@st41b} Купить
UI_20150317_000513	{memo X}{@st43}Накопите материалы для Изготовления предмета!
UI_20150317_000514	{@st43}Выдающееся произведение искусства{/}
UI_20150317_000515	{@st41}Удалить все
UI_20150317_000516	{memo X}{@st42}Пособие предмета {@stx1}(%s требует){/}
UI_20150317_000517	{@st41}Комбинации
UI_20150317_000518	{@st43}Задание{/}
UI_20150317_000519	{@st59b}Задания{nl}{@st59s} - Когда вы получаете новое задание, оно добавляется в трекер заданий. {nl} - Основные задания отображаются желтым, побочные синим цветом. {nl} - Стрелка под ногами показывает путь к месту назначения. {nl} - Если вы выполнили задание, в трекере отображается иконка "Возврата" {nl}    (Перемещает вас к NPC нажатием Backspace или щелчком мыши) {nl} - Добавить или удалить задание с трекера, можно отметив или сняв галочку накротив задания в журнале. {/}
UI_20150317_000520	{@st41b}В процессе{/}
UI_20150317_000521	{@st41b}Отмененные{/}
UI_20150317_000522	{@st43}{s22}Информация о задании{/}
UI_20150317_000523	Миссия выполнена
UI_20150317_000524	{@st41}Выполнено{/}
UI_20150317_000525	Информация о прогрессе миссии
UI_20150317_000526	{s18}{ol}Информация о задании
UI_20150317_000527	{S16}Оставшиеся время
UI_20150317_000528	Использовать предмет для задания
UI_20150317_000529	Подсказка к заданию
UI_20150317_000530	{@st41}Подтвердить{/}
UI_20150317_000531	{@st43}{s22}Задание выполнено{/}
UI_20150317_000532	{@st41b}Готово{/}
UI_20150317_000533	{@st41}Принять{/}
UI_20150317_000534	{@st41}Отклонить{/}
UI_20150317_000535	{@st44}Вернуться{/}
UI_20150317_000536	К какому заданию ты хочешь вернуться?
UI_20150317_000537	{memo X}{@st41b}Название задания класса{/}
UI_20150317_000538	{@st59}Увеличить количество слотов. {/}
UI_20150317_000539	{@st59}Уменьшить количество слотов. {/}
UI_20150317_000540	{memo X}{@st59}Призвать Компаньона.{/}
UI_20150317_000541	{@st44}Меню{/}
UI_20150317_000542	{@st60}Выбор персонажа{/}
UI_20150317_000543	{@st60}Сменить пользователя {/}
UI_20150317_000544	{@st60}Выйти из игры{/}
UI_20150317_000545	{@st60}Настройки игры{/}
UI_20150317_000546	{@st60)Вернуться{/}
UI_20150317_000547	{@st41}Пропустить обучение{/}
UI_20150317_000548	{@st41)Выбрать персонажа{/}
UI_20150317_000549	{@st41}Сменить пользователя{/}
UI_20150317_000550	{@st41}Выйти из игры{/}
UI_20150317_000551	{@st41}Вернуться{/}
UI_20150317_000552	{@st43}{s22}Собрать рейд!
UI_20150317_000553	{@st41b}Монстры приближаются к замку. Только вы можете решить эту проблему.
UI_20150317_000554	{@st43}{s22}Настройки игры{/}
UI_20150317_000555	{@sti7}Поиск группы для рейда...{/}
UI_20150317_000556	{@st41b}Отклонить предложение
UI_20150317_000557	{@st41b}Я постараюсь решить эту проблему!
UI_20150317_000558	{@st41b}Я не думаю, что смогу помочь вам сейчас...
UI_20150317_000559	{@sti7}{s24}Распределение награды в рейде{/}
UI_20150317_000560	{@st42b}Оставшееся время {@st43}%s{@st42b} секунд{/}
UI_20150317_000561	{@st41b}Увеличить число для подбора
UI_20150317_000562	{@43b}{s22} No. раз подбора : {@st43}%s{/}
UI_20150317_000563	shadow_box tentativeremoval
UI_20150317_000564	{@st43}Ранги{/}
UI_20150317_000565	{@st59}Закрыть окно Рангов{/}
UI_20150317_000566	{@st41}Топ 100 убийц монстров{/}
UI_20150317_000567	{@st41}Топ 100 урона{/}
UI_20150317_000568	{@st41}Топ 100 богачей{/}
UI_20150317_000569	{@st41}Топ 100 уровней{/}
UI_20150317_000570	{@st41b}Меню{/}
UI_20150317_000571	{@st43}{s22}Зачаровать предмет{/}
UI_20150317_000572	{@st41b}Выберите предмет
UI_20150317_000573	{@st41b}Наковальня
UI_20150317_000574	{@st41}{s20}Попаданий по наковальне:{@st43} %s
UI_20150317_000575	{@st41} {s20}Цена : %s
UI_20150317_000576	{@st41b}Зачаровать{/}
UI_20150317_000577	{@st59}Начать Зачарование предмета{/}
UI_20150317_000578	{@st59}Закрыть улучшение{/}
UI_20150317_000579	{@st41b} Вы уверены что хотите начать зачарование с {@sti9}×%s{/} выбранными предметами?{/}
UI_20150317_000580	{memo X}{@st43}Зачарование
UI_20150317_000581	{@st44}Зачарованные предметы{/}
UI_20150317_000582	{S24}{b}{#000000}Зачарование законченно!
UI_20150317_000583	{@st41}Зачаровать снова{/}
UI_20150317_000584	{@st41}Закрыть{/}
UI_20150317_000585	{s18}{ol}{gr gradation1}Ремонтировать Снаряжение{/}
UI_20150317_000586	Надеть Снаряжение
UI_20150317_000587	Экипированное Снаряжение
UI_20150317_000588	{Gr gradation1}Выбрать Все{/}
UI_20150317_000589	Выбрать Все
UI_20150317_000590	{Gr gradation1}Ремонт{/}
UI_20150317_000591	{@st43}Ремонт{/}
UI_20150317_000592	{memo X}Список предметов для ремонта
UI_20150317_000593	{@st41b}Стоимость Ремонта/}
UI_20150317_000594	{@st41b}После Ремонта{/}
UI_20150317_000595	{@st41b}Ремонтировать Снаряжение{/}
UI_20150317_000596	Ремонтировать выбранное снаряжение.
UI_20150317_000597	{@st59}Закрыть Ремонт Предметов{/}
UI_20150317_000598	{@st43}Ремонт Предметов{/}
UI_20150317_000599	{@st41}Список предметов для ремонта{/}
UI_20150317_000600	{@st44}Предмет Починен{/}
UI_20150317_000601	{@st42}Ремонт{/}
UI_20150317_000602	{@st59}Ремонтировать с заданными настройками{/}
UI_20150317_000603	{@st59}Не ремонтировать{/}
UI_20150317_000604	{@st44}Продолжить{/}
UI_20150317_000605	{memo X}{@st41b}Вы стали {/}{s20}{#cc6600}{ol} неспособны продолжать бой{/}{@st41b}{/}
UI_20150317_000606	{memo X}{@st41b}Воскреснуть на близжайшей точке воскрешения{/}
UI_20150317_000607	{memo X}{@st41b} Воскреснуть здесь (%s iCoins требуется) {/}
UI_20150317_000608	{memo X}{@st41b}Вернуться на поле{/}
UI_20150317_000609	{memo X}{@st41b}Отменить задание и начать сначала{/}
UI_20150317_000610	{memo X}{@st41b}Попробовать снова{/}
UI_20150317_000611	Святилище Воскрешения (70031)
UI_20150317_000612	Этот предмет необходим.
UI_20150317_000613	Быстрая клавиша отдыха
UI_20150317_000614	{@st43}Окно диалога{/}
UI_20150317_000615	Временное название
UI_20150317_000616	{memo X}{@st41b} {s18} Отсутствует место в инвентаре
UI_20150317_000617	{memo X}Инвентарь полон, вы не можете больше получать предметы {nl}пожалуйста разгрузите инвентарь.
UI_20150317_000618	{@st44}Набор предметов Приобретен!{/}
UI_20150317_000619	Пожалуйста, выберите предмет
UI_20150317_000620	{memo X}{@st59b} магазин {nl} {@st59s} - если вы хотите приобрести несколько предметов, нажмите правую кнопку мыши {nl} - Используйте двойной щелчек мыши по предмету который вы хотите продать {/}
UI_20150317_000621	{@st59}Закрыть магазин{/}
UI_20150317_000622	{@st59}Первая страница{/}
UI_20150317_000623	{@st59}Следующая страница{/}
UI_20150317_000624	{@st59}Последняя Страница{/}
UI_20150317_000625	{@st41b}Сбросить{/}
UI_20150317_000626	{@st59}Очистить корзину{/}
UI_20150317_000627	{@st41b}Подтвердить{/}
UI_20150317_000628	{@st59}Подтвердить сделку.{/}
UI_20150317_000629	{@st43}Магазин{/}
UI_20150317_000630	{@st41b}Приобретенные товары{/}
UI_20150317_000631	{@st41b}Проданные товары{/}
UI_20150317_000632	{memo X}{@st41b}Цена{/}
UI_20150317_000633	{memo X}{@st41b}Баланс{/}
UI_20150317_000634	{memo X}{@st41b}Мои проданные предметы{/}
UI_20150317_000635	{@st41}Пустая ячейка{/}
UI_20150317_000636	{@st43}Всего{/}
UI_20150317_000637	{@st41}Сделка{/}
UI_20150317_000638	{@st41}После сделки{/}
UI_20150317_000639	{@st41}Купленные предметы{/}
UI_20150317_000640	{memo X}{@sti1c}Симония
UI_20150317_000641	{@st41}Умение Создавать предметы
UI_20150317_000642	{@st42}Уровень %s{/}
UI_20150317_000643	Цена создания предмета
UI_20150317_000644	Кол-во для создания
UI_20150317_000645	Приблизительно потребуется %s секунд
UI_20150317_000646	{@st41}Создать
UI_20150317_000647	{memo X}{@st43}Классовые умения и Атрибуты{/}
UI_20150317_000648	{memo X}{@st59}Закрыть Умения и Класс{/}
UI_20150317_000649	{@st59b}Классы{nl}{@st59s}- Вы можете выучить новые навыки, при достижении нового ранга. {nl} - Вы можете выбирать из 3 доступных классов. {nl} - Вы можете выбрать один и тот же класс, до 3 раз подряд. {nl} - Вы не можете вернуться к предыдущему классу. {nl} - Вы должны использовать все очки умения, для продвижения. {nl} - Вы можете выбрать тот же класс.{nl}{@st59b}Навыки{nl}{@st59s} - Вы можете увеличить каждый навык до 5.{nl} - Атрибуты изученные у мастеров, можно увидеть ниже. {/}
UI_20150317_000650	{memo X}{@st41b}Применить{/}
UI_20150317_000651	{@st59}Применить{/}
UI_20150317_000652	Cleric
UI_20150317_000653	{@st59}Отмена{/}
UI_20150317_000654	Обучение: {#ff4400}%s (уровень %s){/}
UI_20150317_000655	Psychohassle
UI_20150317_000656	Осталось: %s мин. 
UI_20150317_000657	{@st43}Позировать/}
UI_20150317_000658	{@st59}Перестать позировать{/}
UI_20150317_000659	{@st41}Доска{/}
UI_20150317_000660	{@st41}Торговать{/}
UI_20150317_000661	{@st41}Социальные функции{/}
UI_20150317_000662	{@st41b}Написать{/}
UI_20150317_000663	{@st41}Зарегистрировать{/}
UI_20150317_000664	{@st59}Зарегистрировать сообщение{/}
UI_20150317_000665	{@st41}Начать мою страницу{/}
UI_20150317_000666	{@st59}Опубликовать мою страницу{/}
UI_20150317_000667	{@st59}Написать приветствие{/}
UI_20150317_000668	{@st41b}1. Меню{/}
UI_20150317_000669	{@st41}Посетить{/}
UI_20150317_000670	{@st59}Посетить мою страницу{/}
UI_20150317_000671	{@st41}Продать{/}
UI_20150317_000672	{@st59}Продать предмет{/}
UI_20150317_000673	{@st43}Дом{/}
UI_20150317_000674	{@st59}Закрыть дом{/}
UI_20150317_000675	{@st41}Посмотреть все{/}
UI_20150317_000676	{@st41}Создать карту{/}
UI_20150317_000677	{@st41}%s/мин (%s в работе){/}
UI_20150317_000678	КлавиатураВоина
UI_20150317_000679	{@st42}%s{/}{@st42_yellow}Уровень{/}
UI_20150317_000680	{@st41_yellow}Время занятости
UI_20150317_000681	{@st43}Граффити{/}
UI_20150317_000682	{@st59}Закрыть Спрей{/}
UI_20150317_000683	{@st41b}Подсказка : Нарисуйте изображение в рамке{/}
UI_20150317_000684	{@st41b}Цвета{/}
UI_20150317_000685	{@st41b}Количество{/}
UI_20150317_000686	{@st41b}Кисть{/}
UI_20150317_000687	{@st43}Рисовать{/}
UI_20150317_000688	{@st59}Нарисуйте завершенное изображение на земле.{/}
UI_20150317_000689	{@st41b}{a SAVE_EDIT_SPRAY}Сохранить{/}{/}
UI_20150317_000690	{@st59}Сохранить рисунок{/}
UI_20150317_000691	{@st41b}{a LOAD_EDIT_SPRAY}Загрузить{/}{/}
UI_20150317_000692	{@st59}Загрузить ваш рисунок.{/}
UI_20150317_000693	{@st59}Выберите цвет 1{/}
UI_20150317_000694	{@st59}Выберите цвет 2{/}
UI_20150317_000695	{@st59}Список цветов{/}
UI_20150317_000696	{@st59}Выбрать кисть{/}
UI_20150317_000697	{@st59}Кисть 1{/}
UI_20150317_000698	{@st59}Кисть 2{/}
UI_20150317_000699	{@st59}Кисть 3{/}
UI_20150317_000700	{@st59}Кисть 4{/}
UI_20150317_000701	{@st59}Кисть 5{/}
UI_20150317_000702	{@st59}Кисть 6{/}
UI_20150317_000703	{@st49}Игроки которым это понравилось{/}
UI_20150317_000704	{s20}{#050505}Описать всё
UI_20150317_000705	{@st41} Все {/}
UI_20150317_000706	{@st41} Группа {/}
UI_20150317_000707	{@st41} Монстр {/}
UI_20150317_000708	{memo X}{@st41b}{#f0dcaa}Оставшиеся Очки Статуса ▶ {@st46}%s
UI_20150317_000709	{@st59b}Информация{nl}{@st59s}- Способности : При повышении уровня, вы получаете очки, которые можно использовать для повышения силы способностей. {nl}- Информация : Информация о персонаже на основе его умений и обмундировании. {nl}- Титул : Может быть получен за достижения. {nl} {/}
UI_20150317_000710	{@st41b}Информация{/}
UI_20150317_000711	{memo X}{@st41b}Титул{/}
UI_20150317_000712	Показать класс
UI_20150317_000713	Показать имя персонажа
UI_20150317_000714	{@st59}Изменить имя персонажа{/}
UI_20150317_000715	{memo X}{@st41b}Применить{/}
UI_20150317_000716	{memo X}{@st59}Применить{/}
UI_20150317_000717	{@st41b}Отмена
UI_20150317_000718	{memo X}{@st59}Отмена{/}
UI_20150317_000719	Имя компьютера
UI_20150317_000720	{@st41_yellow}Уровень: {@st41}%s{/}
UI_20150317_000721	{memo X}{@st41_yellow}Способности наемников
UI_20150317_000722	{@st43}Эффект атаки{/}
UI_20150317_000723	{@st43}Эффект защиты{/}
UI_20150317_000724	{@st43}Параметр{/}
UI_20150317_000725	systemmenu_vertical tentative removal
UI_20150317_000726	{@st59}Информация о персонаже (F1){/}
UI_20150317_000727	{@st59}Инвентарь (F2){/}
UI_20150317_000728	{@st59}Классы и Навыки (F3){/}
UI_20150317_000729	{@st59}Журнал приключений (F4){/}
UI_20150317_000730	{@st59}Задания (F5){/}
UI_20150317_000731	{@st59}Группа (F6){/}
UI_20150317_000732	{@st59}Друзья (F7){/}
UI_20150317_000733	{@st59}Макросы (F8) {/}
UI_20150317_000734	{@st59}Компаньон (F9) {/}
UI_20150317_000735	{@st59}Справка (F10) {/}
UI_20150317_000736	{@st59}Системное меню (Esc){/}
UI_20150317_000737	{@st59}Некрономикон{/}
UI_20150317_000738	Справка(F1)
UI_20150317_000739	Содержание
UI_20150317_000740	Показать детали
UI_20150317_000741	{@st43}Настройки игры{/}
UI_20150317_000742	{@st43}Игра{/}
UI_20150317_000743	{memo X}{@st41b}Показывать получаемый опыт{/}
UI_20150317_000744	{memo X}{@st41b}Показывать имена персонажей{/}
UI_20150317_000745	{memo X}{@st41b}Показать Название Команды {/}
UI_20150317_000746	{memo X}{@st41b}Показать справочник по заданиям{/}
UI_20150317_000747	{@st43}Разрешение{/}
UI_20150317_000748	{@st43}Графика{/}
UI_20150317_000749	{memo X}{@st41b}Во весь экран{/}
UI_20150317_000750	{memo X}{@st41b}Оконный режим{/}
UI_20150317_000751	{@st43}Звук{/}
UI_20150317_000752	{memo X}{@st41b}Громкость эффектов (%s){/}
UI_20150317_000753	{memo X}{@st41b}Громкость музыки (%s){/}
UI_20150317_000754	{memo X}{@st41b}Громкость (%s){/}
UI_20150317_000755	{@St43}{b}Выбрать язык {/}{/}
UI_20150317_000756	{@st59}Закрыть настройки{/}
UI_20150317_000757	{memo X}Минимальные настройки {@st41b} {/}
UI_20150317_000758	{@st41b}Просмотреть{/}
UI_20150317_000759	{@st59}Авторы{/}
UI_20150317_000760	Целевое окно заклинаний
UI_20150317_000761	{@st46}Насыщенная картинка
UI_20150317_000762	{@st46}%s's картинка
UI_20150317_000763	{@st46}Нравится
UI_20150317_000764	{@st46}Пожаловаться
UI_20150317_000765	{@st46}Использование консервантов
UI_20150317_000766	{@st46}Удалить картинку
UI_20150317_000767	Снежные Галлюцинации
UI_20150317_000768	Букет
UI_20150317_000769	{@st41} Подарки
UI_20150317_000770	Пожалуйста введите колличество
UI_20150317_000771	{@st53b}%s Побед %s Поражений
UI_20150317_000772	{@st42}Расписание на сегодня
UI_20150317_000773	{@st53}Начать :
UI_20150317_000774	{@st53b}Подарков получено : ×%s
UI_20150317_000775	{@st43b}Подарков отправлено на %s{/}
UI_20150317_000776	{@st55_a}Следующая игра
UI_20150317_000777	{@st53}- Нажмите на имя, что бы наблюдать{nl}- Правой кнопкой отправить подарок
UI_20150317_000778	Закрепить камеру на персонаже
UI_20150317_000779	{@st55_a}Поздравляем!
UI_20150317_000780	{@st42}Сменить камеру
UI_20150317_000781	{@st44}Журнал приключений{/}
UI_20150317_000782	{@st59}Изменить параметры просмотра{/}
UI_20150317_000783	{@st41} Статистика {/}
UI_20150317_000784	{@st41}Ремесло {/}
UI_20150317_000785	{@st41} Охота {/}
UI_20150317_000786	{@st41} Помощь{/}
UI_20150317_000787	{@st44}Страница Wiki{/}
UI_20150317_000788	{@st42}Информация{/}
UI_20150317_000789	{@st42}Детали{/}
UI_20150317_000790	{@st42}Битва{/}
UI_20150317_000791	{@st42}Получить{/}
UI_20150317_000792	{@st59}Закрыть страницу{/}
UI_20150317_000793	{memo X}{@st43}Поле боя
UI_20150317_000794	{memo X}{@st59}Покинуть поле боя.
UI_20150317_000795	{memo X}(Бронза 3)
UI_20150317_000796	{@sti8}Очки заработанные сегодня : {nl}%s{/}
UI_20150317_000797	{@st41}Магазин Славы
UI_20150317_000798	{@st41}Ранги
UI_20150317_000799	{memo X}{@st42}Расписание Поля битвы
UI_20150317_000800	{@st42}Последние записи
UI_20150317_000801	{@st41}Получено EXP
UI_20150317_000802	{@st41}Окно ПвП
UI_20150317_000803	{@st41}Поиск
UI_20150317_000804	{memo X}{@st43}Рейтинг Поля битвы
UI_20150317_000805	{memo X}{@st59}Закрыть Рейтинг Поля битвы
UI_20150317_000806	{@st56}Название умения {/}
UI_20150317_000807	{@st41}Проверит координаты{/}
UI_20150317_000808	{@st41}Найти{/}
UI_20150317_000809	{@st42b}Управление респауном монстров{/}
UI_20150317_000810	{@st42b}Список монстров{/}
UI_20150317_000811	{@st42b}Создать пользовательский интерфейс{/}
UI_20150317_000812	{@st42b}Туман войны{/}
UI_20150317_000813	{@st42b}Создать карту{/}
UI_20150317_000814	{@st42b}Создать мини карту{/}
UI_20150317_000815	{@st42b}Диалог {/}
UI_20150317_000816	{@st42b}Изменить награду за задание{/}
UI_20150317_000817	{@st42b}Восстановление группы{/}
UI_20150317_000818	{@st42b}Установить местоположение на карте{/}
UI_20150317_000819	{@st42b}Дерево умений{/}
UI_20150317_000820	{@st42b}Список событий{/}
UI_20150317_000821	{@st42b}Проверить координаты{/}
UI_20150317_000822	{@st42b} Проверить XAC, путь текстур{/}
UI_20150317_000823	{@st42b}Производительность вкл/выкл{/}
UI_20150317_000824	Список диалогов
UI_20150317_000825	Искать
UI_20150317_000826	{@st41}Предварительный просмотр{/}
UI_20150317_000827	{@st41}Выкл{/}
UI_20150317_000828	{@st41}Удалить{/}
UI_20150317_000829	{@st41}Сохранить все{/}
UI_20150317_000830	{@st41}Применить изображение{/}
UI_20150317_000831	{#FFFFFF}{ds}Выбрать событие
UI_20150317_000832	{#FFFFFF}{ds}Редактировать событие
UI_20150317_000833	{ol}Список
UI_20150317_000834	Сохранить название группы
UI_20150317_000835	{@st42}Создать новую{/}
UI_20150317_000836	{@st41}Восстановление группы{/}
UI_20150317_000837	{@st59}Введите имя монстра для поиска{/}
UI_20150317_000838	{@st59}Введите название группы для поиска{/}
UI_20150317_000839	{@st41}Новая группа{/}
UI_20150317_000840	Отфильтровать
UI_20150317_000841	{@st59}Применить фильтр{/}
UI_20150317_000842	{ol}Значение свойства
UI_20150317_000843	Список классов
UI_20150317_000844	Применить к XML
UI_20150317_000845	{#FFFFFF}{ds}Лог
UI_20150317_000846	{#FFFFFF}{ds}Просмотреть все свойства
UI_20150317_000847	Введите слово для поиска
UI_20150317_000848	Все значения атрибутов
UI_20150317_000849	{ol}Имя
UI_20150317_000850	{ol}Значение
UI_20150317_000851	Вор
UI_20150317_000852	{ol}Проверка
UI_20150317_000853	{ol}Воор
UI_20150317_000854	Список классов
UI_20150317_000855	Конвертировать в XML
UI_20150317_000856	{ol}Название класса
UI_20150317_000857	{ol}Название имущества
UI_20150317_000858	{ol}Изменить значение
UI_20150317_000859	{ol}Применить
UI_20150317_000860	Открыть Папку
UI_20150317_000861	Проверить все
UI_20150317_000862	История
UI_20150317_000863	Откат значения
UI_20150317_000864	{ol}Выберите предмет
UI_20150317_000865	Введите название для поиска
UI_20150317_000866	{@st42}Подтвердить{/}
UI_20150317_000867	{@st41}Создать пользовательский интерфейс{/}
UI_20150317_000868	{ol}Рамка
UI_20150317_000869	{@st41}Рамка{/}
UI_20150317_000870	{@st41}Кнопка{/}
UI_20150317_000871	{@st41}Текст{/}
UI_20150317_000872	{@st42b}Нормальный{img btn_close}
UI_20150317_000873	{@st42b}Аукцион{img btn_close}
UI_20150317_000874	{@st41}Установить местоположение на карте{/}
UI_20150317_000875	{@st41}Переименовать{/}
UI_20150317_000876	{@st59}Введите слова для фильтра{/}
UI_20150317_000877	{@st41}Создать{/}
UI_20150317_000878	{@st56}Сохранить в XML{/}
UI_20150317_000879	{@st56}Сброс{/}
UI_20150317_000880	{@st56}Атрибут{/}
UI_20150317_000881	{@st56}Значение{/}
UI_20150317_000882	{@st42}Содержание{/}
UI_20150317_000883	{@st41}Отменить{/}
UI_20150317_000884	{@st41}Сохранить все{/}
UI_20150317_000885	{@st41}Открыть XML{/}
UI_20150317_000886	{@st42b}Исправленных Навыков: 0{/}
UI_20150317_000887	{@st42b}Исправленных навыков : %s{/}
UI_20150317_000888	{@st42b}Самонаведение Мышки{/}
UI_20150317_000889	{@st42b}Имя Навыка{/}
UI_20150317_000890	{@st41}Список монстров{/}
UI_20150317_000891	{@st41}Окно производительности{/}
UI_20150317_000892	{ol}Выбрать задание
UI_20150317_000893	Введите название задания для поиска
UI_20150317_000894	{ol}Выбрать карту
UI_20150317_000895	Введите название карты для поиска
UI_20150317_000896	{@st42}Текущая карта{/}
UI_20150317_000897	{ol}Название карты
UI_20150317_000898	{ol}Координаты
UI_20150317_000899	{@st41}Изменить награду за задание{/}
UI_20150317_000900	{@st59}Введите задание для поиска{/}
